19159	3	3923
6091	5	26829
14332	9	38308
32459	1	39183
28352	9	11065
4765	3	18088
37824	5	38458
28627	3	39783
15082	5	19479
34033	5	12570
22448	9	4333
20249	5	6436
38200	9	30171
24355	3	26214
8075	3	9119
31162	7	20783
14644	3	35902
5561	3	2692
31117	7	14318
30768	9	4912
39436	7	20783
6746	9	24067
31907	3	27774
11068	5	37419
14245	3	27862
40356	5	6835
18332	5	37289
4519	3	13659
26797	5	23223
34762	3	9011
30038	4	19669
29796	5	30036
25492	9	1143
19761	3	30049
4130	5	37387
34246	5	18099
15484	3	29197
19723	5	28515
8687	3	16946
2901	3	10983
3185	3	32797
36132	3	3249
2464	3	10260
12354	7	15635
8704	5	13729
7135	5	14127
35915	1	4476
1747	3	26333
32698	3	18220
1137	3	25077
9548	3	24820
39358	3	10607
15506	5	29329
37519	3	23228
38579	9	16258
25388	1	22553
10330	3	16010
32583	3	3782
39442	8	1591
16457	5	10832
34900	5	25198
38013	1	40562
10766	3	36648
2501	1	38513
17371	5	20842
39819	9	34552
25745	3	16402
29811	5	24479
32417	2	7988
4505	5	17786
29667	3	7086
23376	3	10683
13046	3	38276
1626	1	40141
32541	1	27978
8912	5	34024
14224	9	36231
26127	8	15276
13345	5	8090
23083	4	36229
7444	5	31598
12667	4	27962
15131	5	1264
17425	3	35746
27658	5	17195
9029	3	18392
10120	3	31914
20727	5	2453
27492	3	3828
40472	3	3725
11102	9	12546
37157	7	20783
9894	9	2944
27119	3	23170
5817	7	15908
1087	3	1391
27445	9	6774
10476	5	33180
32099	3	3606
31205	5	22593
10036	1	17033
11302	3	22454
21544	5	35415
2005	5	33514
4296	7	22742
38466	5	21703
40402	3	2018
35513	5	21181
26829	5	29697
32991	5	10631
9447	9	17296
20719	3	7097
5336	1	35130
21321	3	33884
25702	4	34369
36403	5	349
32040	9	12602
20789	5	14856
14492	5	11602
16010	3	12226
21754	5	36023
11576	9	36223
20884	3	16048
34056	3	9513
36535	3	10125
8587	9	18638
11691	5	23583
28146	7	397
2540	3	13844
1623	7	397
8187	3	13910
24118	10	29706
14867	5	40225
24017	5	40408
37741	3	39784
6289	3	4806
16012	3	2460
2939	5	11430
1795	3	37363
15061	5	27764
29075	5	1929
14693	5	36628
3574	3	38007
38403	5	11600
37146	3	15299
33492	3	15447
6922	9	9522
33909	5	28231
25271	5	22510
11188	3	27964
12221	3	6049
34128	3	35433
28600	4	36792
24569	8	30023
19952	1	24804
31245	1	17908
23770	5	32520
245	3	25873
13843	9	14752
5653	5	37085
16710	10	3198
10518	3	13024
14395	3	18849
25751	5	23373
33176	3	8063
13222	4	14679
31183	5	29315
19024	9	9538
11456	5	21625
9253	7	10453
17892	3	4459
14775	3	19188
10459	3	7339
34583	2	13626
12	9	34299
22788	5	6515
7037	2	22190
8775	3	24147
11565	9	361
16095	3	10368
20798	3	33683
39205	2	39734
11393	3	11465
9392	3	33472
23378	5	40373
35921	5	30217
12470	5	28927
38154	3	34813
21063	3	37973
19214	3	21795
17480	3	25027
28398	3	35902
10272	3	20911
21669	4	19669
12560	3	23977
14347	3	23652
25110	3	9381
28701	9	13586
13226	1	38349
35343	5	33587
15223	5	13884
3539	1	38180
12257	2	26194
34724	3	14527
17636	3	12729
17460	5	2705
28370	5	20973
873	9	21009
33506	5	13162
14700	5	10628
25729	3	10982
8872	3	5266
2436	3	10783
39580	3	16254
31458	3	33094
33346	5	24092
28140	5	26082
3205	3	24532
25224	5	17582
352	9	19719
20232	3	9888
36249	8	9619
19504	3	29475
11452	3	23965
18932	5	25399
25824	7	15635
18431	3	17673
5173	3	2900
31367	3	22593
23871	5	35987
20104	9	8250
20605	5	13983
38860	9	29230
21757	5	14911
15606	3	26270
17045	1	21500
40340	5	37302
11157	9	5451
40931	3	34752
32328	5	6223
10699	3	33466
18629	3	12646
28024	3	32048
12364	3	20831
40392	9	5534
20379	1	22819
29234	5	27979
16300	5	14958
9795	1	1612
31109	3	9430
31553	3	1239
33401	3	10897
37437	5	8308
40294	3	4402
24825	9	28508
3025	5	13470
27127	5	15522
22835	2	38826
31620	3	21388
3445	4	38484
4256	1	8301
37918	3	20093
11363	3	12576
14794	5	37398
12520	1	22264
29289	2	15008
28060	1	27410
31069	3	23228
35968	3	37863
9892	5	11893
20434	5	28991
16806	3	1719
5770	3	22593
802	3	10212
17831	9	22635
5536	5	38451
19114	5	16842
20202	3	22016
7409	3	12646
34250	5	39214
33521	3	35077
20770	5	29009
21315	3	32797
587	5	7120
32196	9	27997
35020	3	40757
28442	3	4402
6465	3	23965
28472	5	6381
34408	5	7495
2284	3	20819
34482	5	2844
22606	5	21795
23844	5	22420
31892	5	2770
35464	3	28636
8869	3	38509
16409	3	12286
30326	3	22657
19943	5	15792
15288	3	3675
24264	3	15866
11561	9	32565
13565	3	38849
18796	3	6467
27391	3	13072
5122	3	37633
20838	9	10464
35217	3	29754
8859	5	47
24592	3	6126
38542	3	11435
8120	3	38407
33677	9	20791
8506	3	28585
26061	8	33214
21302	3	6580
8488	3	7442
2198	3	38849
31186	5	11540
12922	5	3828
38807	2	1524
12226	3	37406
14485	3	20313
36275	9	5199
26121	5	36656
38695	7	20783
4982	3	3131
1929	5	29075
30458	5	18498
15471	5	32599
328	5	1408
14139	3	12669
20680	3	28875
36653	5	24376
11840	5	13280
9658	3	6135
40912	5	18172
38597	1	24968
36904	3	30595
28249	3	23033
27533	7	20145
13510	3	32675
9863	3	9748
10314	5	32220
4178	3	17585
1087	5	27217
33993	3	16077
25485	5	40076
7729	3	15738
4165	3	4890
30846	5	7662
17748	5	10734
7214	5	23310
2355	3	27500
29604	9	39404
25617	5	9770
11756	3	33683
30527	7	20783
26892	3	38849
18416	5	13458
20800	5	322
25901	5	13363
23490	5	17204
8509	5	30775
24812	3	28895
18360	5	21328
31634	3	24834
26119	5	7713
7791	3	3640
21603	5	12973
11452	9	29595
5361	5	27206
30538	9	30621
36271	3	20313
2374	3	27626
29333	3	29754
36953	3	29285
11242	9	24907
31813	5	29244
39092	3	40615
34375	3	17882
25411	3	2151
27253	7	20965
36406	5	2581
26916	5	25223
33795	3	21713
23150	3	26978
28539	5	4130
1250	5	13506
12779	5	11667
31353	3	35717
18030	5	12416
25830	3	35097
22599	3	26195
26341	1	31962
13628	4	31876
6574	5	27328
21545	4	31015
11329	3	7741
11298	5	4415
30419	3	30548
27908	3	13911
17143	3	12649
27659	7	10453
30297	7	3137
33847	3	4549
28934	5	19790
32028	5	27984
2501	1	36274
26052	5	30486
22818	5	21963
7668	3	6981
3261	5	34760
34151	4	16249
13041	5	13313
33979	5	6109
79	5	26114
7084	3	25601
18641	3	2964
14371	5	12295
25772	3	21686
30115	3	35097
3716	3	12903
16079	7	11810
927	5	1198
4974	5	13459
20749	3	27439
39215	7	397
37097	9	25555
22272	3	13054
34184	3	11022
33738	3	3845
22575	5	3945
13971	9	14069
2294	3	26628
36534	5	40331
30768	9	33516
39427	3	36020
25795	9	5726
25478	5	33325
21549	5	27573
11818	5	4829
11844	5	18678
14750	3	33472
35230	1	35105
4039	3	14082
22209	5	21566
14284	3	21165
38066	7	2680
20270	3	2230
21009	9	24558
4440	5	10119
7484	1	38065
27313	5	27799
6969	3	36041
8027	3	16718
23119	3	32093
18728	3	28781
18892	7	2680
20783	1	25696
9097	3	40014
32175	7	10453
17498	7	14318
8816	3	21316
26344	5	10604
16625	9	5835
24581	3	35528
7736	3	19560
28173	3	27235
24688	5	17312
3384	3	34125
18254	3	30156
3504	3	25438
24054	5	31630
16028	5	30077
12687	3	20497
39897	3	18392
29497	0	16365
7198	3	12861
37892	4	33288
11505	5	40891
6672	9	12720
27850	3	21366
40576	9	34300
5739	5	4432
10954	3	2705
13960	3	18868
6787	1	21373
21552	3	32725
22578	3	39992
22040	3	16584
11836	3	840
25492	9	23200
2180	3	20675
16695	3	4126
19962	10	3364
22616	9	8719
5825	1	18244
18854	3	34067
3672	3	8998
3414	1	19696
7806	3	14218
7473	5	19522
8228	5	17570
20908	3	38582
27345	5	18405
27162	3	28781
31694	5	11197
21284	5	9918
15285	5	17241
2348	8	8515
36578	3	5222
35630	9	7288
26072	10	33342
17347	1	35969
11184	5	27419
22178	3	18728
12260	2	18646
14750	5	20712
7013	3	20166
24834	5	15723
10259	3	37504
392	5	26813
20940	5	19954
36568	3	22535
13199	8	40753
10563	3	20192
22232	1	14700
12839	3	17678
3589	7	2680
13043	5	23678
18937	9	36425
22708	3	30252
5955	5	38080
24118	10	3033
21181	3	30156
38210	3	15969
1207	1	6814
10606	3	25617
28607	5	40745
21966	5	35002
929	5	35061
185	5	7049
30693	5	9428
17925	3	38849
11253	3	15447
13623	3	21993
25175	5	31721
11067	2	38170
10631	5	33264
31006	5	34880
8568	3	4402
33917	5	8278
21357	9	39028
36738	5	39525
12725	3	34876
25070	3	37516
10948	3	28518
4079	4	9215
8333	7	20783
24543	9	20170
173	4	34842
25421	3	16460
844	3	36135
35885	5	1162
29483	5	21800
17377	3	37036
19724	3	19027
35929	3	3131
32111	5	19926
24920	3	33003
2678	9	21968
31795	7	22783
5608	8	11358
31419	3	13844
3278	8	32605
21162	9	24702
264	8	29611
13820	5	23315
23542	3	13331
27752	1	35580
27072	3	19508
22397	5	4514
3457	3	26237
15862	5	35454
12599	1	38844
2046	3	23204
7341	4	18195
25527	9	35748
7390	5	8987
34437	1	15597
13298	3	38065
48	3	3131
6502	3	29719
30036	3	17504
27659	4	36633
8441	9	17503
31704	4	19669
22785	5	28835
29497	0	18825
14715	3	37276
39998	5	18212
14695	3	27914
31654	3	19138
10279	3	39249
15126	7	22783
4634	5	5925
1745	7	40845
40312	3	10171
21754	5	24593
24118	10	27316
22997	5	5473
10235	3	7471
32577	7	15908
1067	3	32132
17932	5	17962
5075	9	19067
8797	5	38286
38314	3	12436
6862	8	17757
28555	2	14732
23547	3	21388
40097	5	32077
38892	5	17927
37013	3	39080
39563	3	27489
31333	3	17187
13308	8	26103
40349	5	12445
12353	5	6663
40517	3	38849
23568	3	26726
30138	3	29651
26333	3	6784
12850	5	21642
14603	4	35404
23388	3	478
13746	3	3675
24923	7	22176
36481	3	8316
22303	0	36719
8515	5	7848
34946	5	39186
19555	3	12791
39226	3	9859
27268	3	32284
36958	3	2914
25735	3	4319
28378	3	29505
7385	3	32076
19863	3	9435
658	8	32429
36194	3	23338
11913	5	30858
3563	3	13313
30308	3	38980
36686	5	29737
24629	3	4402
39581	5	11385
36433	5	22963
4445	5	35724
4898	3	28441
8384	5	33644
37065	3	9916
30383	3	8316
38742	9	11423
969	5	8914
878	3	31865
34865	5	23879
35985	5	33277
11694	5	39493
27213	3	17673
32043	3	32812
1064	5	36718
34437	1	4489
11745	5	2620
23940	3	32539
3923	5	23199
36861	3	4901
21986	9	15244
402	5	19028
16509	7	25217
3821	3	13558
32688	3	23818
1103	3	25709
3606	5	17736
18594	5	6109
35653	5	20142
33410	5	7473
21057	3	40092
35911	1	38789
40490	3	38873
5239	3	11079
12845	5	13766
12013	5	30962
22215	5	8657
7239	3	26169
40367	3	38849
36063	5	8685
21799	5	9333
36186	3	9273
15770	5	32851
7816	5	16236
38372	7	32647
36977	9	30221
15999	5	28766
14013	5	30632
36676	3	5403
726	5	29449
7419	3	29009
34063	3	36332
9626	2	12024
35006	5	40433
28874	5	2773
9837	5	8320
33474	5	1152
20425	3	22010
2745	4	25191
19028	8	2769
39043	3	30299
11931	5	10148
34021	5	37844
13198	3	38426
15855	3	10410
9425	3	17057
32570	3	15198
4011	1	27402
29233	4	2825
40329	5	39921
24196	9	24769
19516	5	39921
22580	3	137
15548	3	26422
30095	3	9038
17335	1	4384
28836	3	39643
2297	3	27705
5902	4	15045
12094	1	6189
18211	3	38646
7123	5	1372
26429	3	16888
37027	5	35554
33276	7	20783
33127	3	34181
17644	5	35792
28196	3	31721
24165	5	39951
14914	5	19013
15838	8	5686
12747	3	16362
21484	5	28991
842	9	29037
3309	5	477
5587	1	28381
18467	3	22418
40431	5	18321
10905	3	20156
39119	9	28176
8791	3	18816
38396	5	17832
9154	3	30896
14815	3	12226
6975	3	18078
8014	3	21441
34481	1	27927
15745	5	11997
30732	3	38849
28608	5	19174
31193	9	3042
15688	3	22010
32789	3	33650
32808	3	26858
14826	9	28241
31558	3	4226
30574	3	27268
35312	4	19669
30522	5	24821
9023	3	33683
3267	3	13274
15176	3	15161
39900	3	26794
3022	3	14527
35511	3	40773
1163	3	23677
39951	3	9342
4536	3	37633
30265	3	37979
24908	7	5918
1766	5	7789
40827	3	4604
5409	3	11372
29844	5	16665
1152	5	28993
39559	5	4029
2348	3	37891
34637	5	8011
10976	5	28828
24192	3	40064
39513	3	27610
787	3	15998
25424	1	5696
35248	3	38295
39949	5	9980
19483	3	14171
22146	9	13132
11562	7	20783
4944	1	14791
18381	5	20480
30933	5	1614
21578	9	15081
25458	5	35367
33862	5	31711
14767	3	35902
8240	3	27439
35815	5	26689
8143	3	5209
25394	3	32181
28043	7	6070
26799	5	36873
33633	3	31824
27944	9	13084
13996	4	7980
9210	5	19602
33357	3	25039
40641	5	19414
2742	3	6078
26795	5	30409
18951	5	30579
30416	3	12989
20353	5	18787
37144	3	13851
33995	3	27985
36861	5	2279
24405	5	19172
22303	0	38881
27266	5	8041
10415	3	23965
18933	5	9292
29437	3	17560
38761	9	9148
6598	3	13274
31287	5	23279
35054	1	38507
12849	1	16030
22303	0	3274
4881	3	38849
20131	4	19669
25036	4	40067
39611	1	21473
994	3	5857
4795	5	9414
40615	3	14162
39395	5	4045
17035	3	21316
29340	5	38714
16068	3	31524
10050	5	37018
35368	3	35546
40300	7	15635
28983	5	6565
18983	2	11989
16954	3	35424
8296	3	7714
23607	5	21799
12974	3	29719
23529	5	24101
18817	8	3668
37626	2	17640
35555	5	26688
18181	3	2770
26945	3	26366
20543	3	25950
9855	5	10907
36859	3	35178
12386	5	5260
35244	3	9598
29593	3	27439
29185	5	39121
10572	9	25899
37426	3	36934
40935	5	21051
40525	5	23883
7886	3	18827
7730	3	16602
29561	5	19689
24902	1	14308
34945	8	36609
40365	9	9615
2683	5	35884
24118	10	29854
24118	10	2384
30798	3	38822
13296	3	6201
36118	4	12726
17711	5	26498
26981	4	19669
30812	4	29757
20293	1	15332
4679	3	7130
8768	3	9679
878	1	9728
2806	5	10625
35664	3	27235
33707	5	2330
6616	3	12220
23328	5	4795
26978	1	37839
32048	3	32873
12426	5	34086
30208	5	23295
38377	9	29804
4447	3	12476
35186	3	33748
4621	3	18508
35679	3	32873
21025	5	16423
38338	9	13009
4843	5	15842
10046	4	24041
36790	9	23813
18296	5	12673
29407	7	15908
34938	5	39948
40207	5	18947
40103	3	18903
3307	5	270
38039	7	29953
30838	5	38036
24303	5	7355
23638	9	4777
39974	4	19669
17340	3	6034
30798	5	19862
17074	3	15447
32062	5	13723
20743	5	18257
569	5	9887
38208	3	20850
14802	3	8361
10487	2	18974
34663	3	16568
838	9	32663
11291	3	19917
28916	3	4568
19012	0	35254
13776	5	39555
23502	3	8521
20461	9	34237
11130	3	7473
17121	7	20783
34589	1	25991
36552	3	10877
10287	5	13877
12816	3	15998
20371	5	4997
25652	5	14192
8490	5	28417
23987	1	25136
35578	5	9367
3848	3	34140
16987	5	1451
29299	5	31951
6073	5	9733
19868	3	12763
13976	4	4437
24804	3	38136
2382	3	10573
7063	5	19959
16239	3	1686
38896	5	25958
40165	3	26939
38429	3	8184
35763	5	34855
29478	7	15908
38626	5	35422
23285	3	6876
8660	9	3602
38623	5	6351
32626	5	26053
1122	9	31184
32118	3	12671
17299	3	20743
16423	5	40573
31194	4	11330
13853	3	103
12930	3	39790
36935	10	12566
21763	8	11320
22892	9	5823
8453	8	30066
32491	5	8254
26905	3	8316
23922	5	20869
1984	5	10187
5392	8	23257
22477	5	25780
35866	3	22916
14483	5	19136
2054	4	21355
10171	3	17829
23770	5	13122
20201	5	8228
9553	7	29733
7912	5	38674
25076	3	25601
7833	3	33580
39772	5	1721
15049	3	21821
26282	7	14318
30286	5	12104
19000	8	3330
26254	3	4823
10882	3	38428
20182	0	38067
2678	9	19974
21325	3	2009
5690	5	25392
28122	3	13795
2487	3	38099
6299	3	2119
25214	9	15331
40360	5	12397
22915	3	9666
19192	8	22219
3167	5	5983
37482	5	11133
1375	5	19147
25097	3	33884
36415	5	17989
23086	3	11115
22874	7	9666
13304	5	24325
14376	10	17928
36351	5	19917
25592	7	39944
18393	3	37888
8072	5	1391
16747	3	21365
33815	3	36612
36793	7	16538
14644	9	19882
14101	3	21311
3695	3	4402
34331	4	21985
9634	1	3073
16797	5	13173
35325	1	31789
22361	5	11412
31561	3	29671
20216	3	3422
651	3	23110
24760	3	22992
18594	5	35289
9528	9	3086
4792	5	31955
18250	5	40854
12691	3	25069
20370	3	19648
26535	3	29622
38106	5	30194
18543	2	36350
3738	9	3979
33963	5	8713
9562	9	30653
40632	5	13624
25412	5	8560
8485	3	14815
9541	5	26456
8414	5	18750
37478	3	8508
1231	1	18832
38386	3	37633
28256	5	7745
10577	1	16410
16443	9	17450
28551	3	10605
21806	2	36459
608	5	22992
38563	7	8368
15368	3	18903
22303	0	4124
4244	5	8778
38082	3	19027
30733	1	3957
31750	5	615
33532	5	22337
12210	5	14695
3112	3	33094
3471	3	16073
15924	3	34503
17377	5	23701
19012	0	17792
31313	2	16631
598	5	36865
17290	5	6388
36190	5	34625
8529	5	15920
18342	9	35841
36105	5	35979
7813	2	26641
6334	7	31248
6904	3	38259
13222	5	30963
9604	7	11810
39575	3	36709
19951	9	33167
25670	5	16016
22528	3	32048
20992	4	34842
21522	3	6072
22303	0	23205
38747	3	29316
18983	5	282
24722	3	35897
30979	5	5279
26979	5	3100
18304	3	32174
17717	3	11113
3024	9	35954
8578	5	14454
26663	5	34493
15208	5	14728
6838	5	12238
29619	5	12176
23913	3	22242
22164	5	17134
10441	3	17978
35367	5	2947
30378	3	36771
39523	5	17385
23654	3	12638
25441	5	11564
8536	5	17785
34527	3	31218
1687	1	38935
8663	7	22783
38172	4	12726
21550	5	31019
24828	5	8360
32926	9	36056
23707	5	27484
4603	5	31380
23340	5	7820
17644	5	7794
34069	5	27601
1051	5	28092
40136	2	2131
11409	5	26994
27776	1	31136
18646	2	34972
4305	5	6610
10866	3	491
23234	5	37601
34333	9	28832
19099	3	29655
13408	3	21366
8674	3	37238
28834	5	5955
38421	8	24975
38899	3	28238
32693	3	5518
12240	4	19669
17658	3	17419
34967	4	36633
10426	1	28749
18609	3	24234
34748	9	35505
37571	3	32779
28591	5	16863
11554	4	16915
12800	5	27647
19893	3	36606
1179	4	4194
14726	9	11958
21544	3	18479
35837	9	6313
36406	3	4696
16835	3	25798
14939	4	35404
21405	5	9745
4431	5	11632
10319	5	36661
22017	5	22024
29389	5	36780
9619	2	21090
8381	5	32220
5684	3	2890
18740	3	8361
18844	3	4336
39625	3	4905
7110	9	37472
22362	3	1307
603	5	2152
26969	3	17673
29125	3	30676
23172	3	31069
30346	5	9878
13554	5	14476
11793	3	33855
17724	9	33449
26072	10	10097
12670	1	9872
15358	3	12770
13490	5	33443
30104	5	19350
10628	5	14327
5317	3	32873
15443	3	32390
22976	5	19409
26266	3	35914
30768	9	22432
28658	5	7878
24557	5	17481
17459	3	6692
2501	1	34557
20213	5	29585
7666	5	25111
1127	3	19999
39440	3	14596
17621	5	26481
32690	3	29535
8127	0	2560
2437	3	27877
8993	2	23570
32142	5	34707
40044	4	7980
16507	3	19804
34974	4	36633
8560	5	34426
39388	5	13397
28741	5	14127
16028	5	25926
38036	5	34106
10836	9	36757
27777	3	10062
26072	1	40613
36075	4	10310
36615	3	9494
25755	4	27806
17271	1	35269
4340	3	35787
20238	3	8200
4860	3	5708
18884	3	20330
30215	3	35902
13085	1	28951
25906	3	27568
13890	7	2680
8363	3	28634
36255	3	16978
7162	3	30635
39475	3	26684
19669	9	38243
24118	10	20970
35971	3	38849
33	3	23610
34533	3	10743
31122	5	12143
27557	5	40138
37051	9	39600
21249	5	34656
4368	1	15496
22303	0	1578
15588	3	23946
4921	5	24748
31556	7	20783
18952	8	3289
22507	3	14596
17442	7	20783
39816	3	6461
30998	3	21111
7434	1	13058
14701	5	14641
26697	3	12947
24002	3	15854
5551	1	27405
5731	3	39210
35644	3	13659
880	3	27802
35871	5	7483
37595	3	32050
38282	5	27499
29533	5	21557
14951	9	32255
15718	5	12353
23683	5	38780
18513	5	26075
29894	3	10445
7067	4	8586
38194	1	16781
20029	9	28647
3448	5	1682
21696	3	22261
26794	2	12763
26553	9	10810
25975	5	30385
20092	3	26501
9176	3	21365
22797	3	37633
32813	3	30672
4734	5	5947
29600	3	1330
19269	3	18838
31431	3	11059
5601	4	8489
17637	3	12763
1021	5	26223
25542	3	27840
20880	5	14782
16671	3	23032
12238	5	31113
15118	3	986
1744	5	9886
27693	5	33722
27236	5	20724
33966	7	12555
4775	5	20912
15320	3	2009
64	4	24190
24879	3	8523
38100	3	40151
19931	5	4734
4733	5	32201
27410	3	25334
34120	3	10237
26373	0	32785
30050	3	38426
37913	3	8339
3162	3	34953
31846	5	21365
28007	4	10715
22407	7	16277
10528	5	22258
3942	5	31870
36691	9	17125
30761	5	5444
8044	5	6589
1087	5	27276
34096	5	14787
35885	3	26628
14972	5	35535
4664	9	30618
37592	3	23967
28008	5	23336
37893	3	8316
7158	3	7657
9779	7	29213
9456	4	26371
31858	3	37406
30747	5	9898
16201	4	31876
17448	5	5363
8964	8	2251
3472	3	35131
37723	5	23536
25857	5	11120
14350	9	5604
9761	5	23365
37343	5	5092
30997	5	19987
17660	5	947
10107	7	15277
14946	3	35914
8545	7	12106
30128	3	37633
23686	1	13893
9855	5	37466
40921	1	18025
14773	2	19020
846	5	15065
35150	5	34080
8525	5	7429
13179	9	29382
